ds,y
2025-07-30 20:16:31,71
2025-07-30 20:16:36,71
2025-07-30 20:16:41,71
2025-07-30 20:16:46,71
2025-07-30 20:16:51,71
2025-07-30 20:16:56,71
2025-07-30 20:17:01,71
2025-07-30 20:17:06,71
2025-07-30 20:17:11,71
2025-07-30 20:17:16,71
2025-07-30 20:17:21,71
2025-07-30 20:17:27,71
2025-07-30 20:17:32,71
2025-07-30 20:17:37,71
2025-07-30 20:17:42,71
2025-07-30 20:17:47,71
2025-07-30 20:17:52,71
2025-07-30 20:17:57,71
2025-07-30 20:18:02,71
2025-07-30 20:18:07,71
2025-07-30 20:18:12,71
2025-07-30 20:18:17,71
2025-07-30 20:18:22,71
2025-07-30 20:18:27,71
2025-07-30 20:18:32,71
2025-07-30 20:18:37,71
2025-07-30 20:18:42,71
2025-07-30 20:18:47,71
2025-07-30 20:18:52,71
2025-07-30 20:18:57,71
2025-07-30 20:19:02,71
2025-07-30 20:19:07,71
2025-07-30 20:19:12,71
2025-07-30 20:19:17,71
2025-07-30 20:19:22,71
2025-07-30 20:19:27,71
2025-07-30 20:19:32,71
2025-07-30 20:19:37,71
2025-07-30 20:19:42,71
2025-07-30 20:19:47,71
2025-07-30 20:19:52,71
2025-07-30 20:19:57,71
2025-07-30 20:20:02,71
2025-07-30 20:20:07,71
2025-07-30 20:20:12,71
2025-07-30 20:20:17,71
2025-07-30 20:20:22,71
2025-07-30 20:20:28,71
2025-07-30 20:20:33,71
2025-07-30 20:20:38,71
2025-07-30 20:20:43,71
2025-07-30 20:20:48,71
2025-07-30 20:20:53,71
2025-07-30 20:20:58,71
2025-07-30 20:21:03,71
2025-07-30 20:21:08,71
2025-07-30 20:21:13,71
2025-07-30 20:21:18,71
2025-07-30 20:21:24,71
2025-07-30 20:21:29,71
2025-07-30 20:21:34,71
2025-07-30 20:21:39,71
2025-07-30 20:21:44,71
2025-07-30 20:21:49,71
2025-07-30 20:21:54,71
2025-07-30 20:21:59,71
2025-07-30 20:22:04,71
2025-07-30 20:22:09,71
2025-07-30 20:22:14,71
2025-07-30 20:22:19,71
2025-07-30 20:22:24,71
2025-07-30 20:22:29,71
2025-07-30 20:22:34,71
2025-07-30 20:22:39,71
2025-07-30 20:22:44,71
2025-07-30 20:22:49,71
2025-07-30 20:22:54,71
2025-07-30 20:22:59,71
2025-07-30 20:23:04,71
2025-07-30 20:23:09,71
2025-07-30 20:23:14,72
2025-07-30 20:23:20,71
2025-07-30 20:23:25,71
2025-07-30 20:23:30,71
2025-07-30 20:23:35,71
2025-07-30 20:23:40,72
2025-07-30 20:23:45,71
2025-07-30 20:23:50,72
2025-07-30 20:23:55,71
2025-07-30 20:24:00,71
2025-07-30 20:24:05,71
2025-07-30 20:24:10,72
2025-07-30 20:24:15,71
2025-07-30 20:24:20,72
2025-07-30 20:24:25,72
2025-07-30 20:24:30,72
2025-07-30 20:24:35,72
2025-07-30 20:24:40,72
2025-07-30 20:24:45,72
2025-07-30 20:24:50,72
2025-07-30 20:24:55,72
2025-07-30 20:25:00,72
2025-07-30 20:25:05,72
2025-07-30 20:25:10,72
2025-07-30 20:25:15,72
2025-07-30 20:25:20,72
2025-07-30 20:25:25,72
2025-07-30 20:25:30,72
2025-07-30 20:25:35,72
2025-07-30 20:25:40,72
2025-07-30 20:25:45,72
2025-07-30 20:25:50,72
2025-07-30 20:25:55,72
2025-07-30 20:26:00,72
2025-07-30 20:26:05,72
2025-07-30 20:26:10,72
2025-07-30 20:26:15,72
2025-07-30 20:26:20,72
2025-07-30 20:26:25,72
2025-07-30 20:26:30,72
2025-07-30 20:26:35,72
2025-07-30 20:26:40,72
2025-07-30 20:26:45,72
2025-07-30 20:26:50,72
2025-07-30 20:26:56,72
2025-07-30 20:27:01,72
2025-07-30 20:27:06,72
2025-07-30 20:27:11,72
2025-07-30 20:27:16,72
2025-07-30 20:27:22,72
2025-07-30 20:27:27,71
2025-07-30 20:27:32,71
2025-07-30 20:27:37,72
2025-07-30 20:27:42,72
2025-07-30 20:27:47,72
2025-07-30 20:27:52,71
2025-07-30 20:27:57,71
2025-07-30 20:28:02,72
2025-07-30 20:28:07,71
2025-07-30 20:28:12,72
2025-07-30 20:28:17,71
2025-07-30 20:28:22,71
2025-07-30 20:28:27,71
2025-07-30 20:28:32,71
2025-07-30 20:28:37,71
2025-07-30 20:28:42,71
2025-07-30 20:28:47,71
2025-07-30 20:28:52,71
2025-07-30 20:28:57,71
2025-07-30 20:29:02,71
2025-07-30 20:29:07,71
2025-07-30 20:29:12,71
2025-07-30 20:29:17,71
2025-07-30 20:29:22,71
2025-07-30 20:29:27,71
2025-07-30 20:29:32,71
2025-07-30 20:29:37,71
2025-07-30 20:29:42,71
2025-07-30 20:29:48,71
2025-07-30 20:29:52,71
2025-07-30 20:29:58,71
2025-07-30 20:30:03,71
2025-07-30 20:30:08,71
2025-07-30 20:30:13,71
2025-07-30 20:30:18,71
2025-07-30 20:30:23,71
2025-07-30 20:30:28,71
2025-07-30 20:30:33,71
2025-07-30 20:30:38,71
2025-07-30 20:30:43,71
2025-07-30 20:30:48,71
2025-07-30 20:30:53,71
2025-07-30 20:30:58,71
2025-07-30 20:31:03,71
2025-07-30 20:31:08,71
2025-07-30 20:31:13,71
2025-07-30 20:31:18,71
2025-07-30 20:31:23,71
2025-07-30 20:31:28,71
2025-07-30 20:31:33,71
2025-07-30 20:31:38,71
2025-07-30 20:31:43,71
2025-07-30 20:31:48,71
2025-07-30 20:31:53,71
2025-07-30 20:31:58,71
2025-07-30 20:32:03,71
2025-07-30 20:32:08,71
2025-07-30 20:32:13,71
2025-07-30 20:32:18,71
2025-07-30 20:32:23,71
2025-07-30 20:32:28,71
2025-07-30 20:32:33,71
2025-07-30 20:32:38,71
2025-07-30 20:32:43,71
2025-07-30 20:32:49,71
2025-07-30 20:32:54,71
2025-07-30 20:32:59,71
2025-07-30 20:33:04,71
2025-07-30 20:33:09,71
2025-07-30 20:33:14,71
2025-07-30 20:33:19,71
2025-07-30 20:33:24,71
2025-07-30 20:33:29,71
2025-07-30 20:33:34,71
2025-07-30 20:33:39,71
2025-07-30 20:33:44,71
2025-07-30 20:33:49,71
2025-07-30 20:33:54,71
2025-07-30 20:33:59,71
2025-07-30 20:34:05,71
2025-07-30 20:34:10,71
2025-07-30 20:34:15,71
2025-07-30 20:34:20,71
2025-07-30 20:34:25,71
2025-07-30 20:34:30,71
2025-07-30 20:34:35,71
2025-07-30 20:34:40,71
2025-07-30 20:34:45,71
2025-07-30 20:34:50,71
2025-07-30 20:34:55,71
2025-07-30 20:35:00,71
2025-07-30 20:35:05,71
2025-07-30 20:35:10,71
2025-07-30 20:35:15,71
2025-07-30 20:35:20,71
2025-07-30 20:35:25,71
2025-07-30 20:35:30,71
2025-07-30 20:35:35,71
2025-07-30 20:35:40,71
2025-07-30 20:35:45,71
2025-07-30 20:35:51,71
2025-07-30 20:35:56,71
2025-07-30 20:36:01,71
2025-07-30 20:36:06,71
2025-07-30 20:36:11,71
2025-07-30 20:36:16,71
2025-07-30 20:36:21,71
2025-07-30 20:36:26,71
2025-07-30 20:36:31,71
2025-07-30 20:36:36,71
2025-07-30 20:36:41,71
2025-07-30 20:36:46,71
2025-07-30 20:36:51,71
2025-07-30 20:36:56,71
2025-07-30 20:37:01,71
2025-07-30 20:37:06,71
2025-07-30 20:37:11,71
2025-07-30 20:37:16,71
2025-07-30 20:37:21,71
2025-07-30 20:37:26,71
2025-07-30 20:37:31,71
2025-07-30 20:37:36,71
2025-07-30 20:37:41,71
2025-07-30 20:37:46,71
2025-07-30 20:37:51,71
2025-07-30 20:37:56,71
2025-07-30 20:38:01,71
2025-07-30 20:38:06,71
2025-07-30 20:38:11,71
2025-07-30 20:38:16,71
2025-07-30 20:38:21,71
2025-07-30 20:38:26,71
2025-07-30 20:38:31,71
2025-07-30 20:38:36,71
2025-07-30 20:38:41,71
2025-07-30 20:38:46,71
2025-07-30 20:38:52,71
2025-07-30 20:38:57,71
2025-07-30 20:39:02,71
2025-07-30 20:39:07,71
2025-07-30 20:39:12,71
2025-07-30 20:39:17,71
2025-07-30 20:39:22,71
2025-07-30 20:39:27,71
2025-07-30 20:39:32,71
2025-07-30 20:39:37,71
2025-07-30 20:39:42,71
2025-07-30 20:39:47,71
2025-07-30 20:39:52,71
2025-07-30 20:39:57,71
2025-07-30 20:40:02,71
2025-07-30 20:40:07,71
2025-07-30 20:40:12,71
2025-07-30 20:40:17,71
2025-07-30 20:40:22,71
2025-07-30 20:40:27,71
2025-07-30 20:40:32,71
2025-07-30 20:40:37,71
2025-07-30 20:40:42,71
2025-07-30 20:40:47,71
2025-07-30 20:40:53,71
2025-07-30 20:40:58,71
2025-07-30 20:41:03,71
2025-07-30 20:41:08,71
2025-07-30 20:41:13,71
2025-07-30 20:41:18,71
2025-07-30 20:41:23,71
2025-07-30 20:41:28,71
2025-07-30 20:41:33,71
2025-07-30 20:41:38,71
2025-07-30 20:41:43,71
2025-07-30 20:41:48,71
2025-07-30 20:41:53,71
2025-07-30 20:41:59,71
2025-07-30 20:42:04,71
2025-07-30 20:42:09,71
2025-07-30 20:42:14,71
2025-07-30 20:42:19,71
2025-07-30 20:42:24,71
2025-07-30 20:42:29,71
2025-07-30 20:42:34,71
2025-07-30 20:42:39,71
2025-07-30 20:42:44,71
2025-07-30 20:42:49,71
2025-07-30 20:42:54,71
2025-07-30 20:42:59,71
2025-07-30 20:43:04,71
2025-07-30 20:43:09,71
2025-07-30 20:43:14,71
2025-07-30 20:43:19,71
2025-07-30 20:43:24,71
2025-07-30 20:43:29,71
2025-07-30 20:43:34,71
2025-07-30 20:43:39,71
2025-07-30 20:43:44,71
2025-07-30 20:43:49,71
2025-07-30 20:43:54,71
2025-07-30 20:43:59,71
2025-07-30 20:44:04,71
2025-07-30 20:44:09,71
2025-07-30 20:44:14,71
2025-07-30 20:44:19,71
2025-07-30 20:44:24,71
2025-07-30 20:44:29,71
2025-07-30 20:44:34,71
2025-07-30 20:44:39,71
2025-07-30 20:44:44,71
2025-07-30 20:44:49,71
2025-07-30 20:44:54,71
2025-07-30 20:45:00,71
2025-07-30 20:45:05,71
2025-07-30 20:45:10,71
2025-07-30 20:45:15,71
2025-07-30 20:45:20,71
2025-07-30 20:45:25,71
2025-07-30 20:45:30,71
2025-07-30 20:45:35,71
2025-07-30 20:45:40,71
2025-07-30 20:45:45,71
2025-07-30 20:45:50,71
2025-07-30 20:45:55,71
2025-07-30 20:46:00,71
2025-07-30 20:46:05,71
2025-07-30 20:46:10,71
2025-07-30 20:46:15,71
2025-07-30 20:46:20,71
2025-07-30 20:46:25,71
2025-07-30 20:46:30,71
2025-07-30 20:46:35,71
2025-07-30 20:46:40,71
2025-07-30 20:46:45,71
2025-07-30 20:46:50,71
2025-07-30 20:46:55,71
2025-07-30 20:47:00,71
2025-07-30 20:47:05,71
2025-07-30 20:47:10,71
2025-07-30 20:47:15,71
2025-07-30 20:47:20,71
2025-07-30 20:47:26,71
2025-07-30 20:47:31,71
2025-07-30 20:47:36,71
2025-07-30 20:47:41,71
2025-07-30 20:47:46,71
2025-07-30 20:47:51,71
2025-07-30 20:47:56,71
2025-07-30 20:48:02,71
2025-07-30 20:48:07,71
2025-07-30 20:48:12,71
2025-07-30 20:48:17,71
2025-07-30 20:48:22,71
2025-07-30 20:48:27,71
2025-07-30 20:48:32,71
2025-07-30 20:48:37,71
2025-07-30 20:48:42,71
2025-07-30 20:48:47,71
2025-07-30 20:48:52,71
2025-07-30 20:48:57,71
2025-07-30 20:49:02,71
2025-07-30 20:49:07,71
2025-07-30 20:49:12,71
2025-07-30 20:49:17,71
2025-07-30 20:49:22,71
2025-07-30 20:49:27,71
2025-07-30 20:49:32,71
2025-07-30 20:49:37,71
2025-07-30 20:49:42,71
2025-07-30 20:49:47,71
2025-07-30 20:49:52,71
2025-07-30 20:49:57,71
2025-07-30 20:50:02,71
2025-07-30 20:50:07,71
2025-07-30 20:50:12,71
2025-07-30 20:50:17,71
2025-07-30 20:50:22,71
2025-07-30 20:50:27,71
2025-07-30 20:50:32,71
2025-07-30 20:50:37,71
2025-07-30 20:50:42,71
2025-07-30 20:50:47,71
2025-07-30 20:50:52,71
2025-07-30 20:50:57,71
2025-07-30 20:51:03,71
2025-07-30 20:51:08,71
2025-07-30 20:51:13,71
2025-07-30 20:51:18,71
2025-07-30 20:51:23,71
2025-07-30 20:51:28,71
2025-07-30 20:51:33,71
2025-07-30 20:51:38,71
2025-07-30 20:51:43,71
2025-07-30 20:51:48,71
2025-07-30 20:51:53,71
2025-07-30 20:51:58,71
2025-07-30 20:52:03,71
2025-07-30 20:52:08,71
2025-07-30 20:52:13,71
2025-07-30 20:52:18,71
2025-07-30 20:52:23,71
2025-07-30 20:52:28,71
2025-07-30 20:52:33,71
2025-07-30 20:52:38,71
2025-07-30 20:52:43,71
2025-07-30 20:52:48,71
2025-07-30 20:52:53,71
2025-07-30 20:52:58,71
2025-07-30 20:53:03,71
2025-07-30 20:53:08,71
2025-07-30 20:53:13,71
2025-07-30 20:53:18,71
2025-07-30 20:53:23,71
2025-07-30 20:53:28,71
2025-07-30 20:53:33,71
2025-07-30 20:53:38,71
2025-07-30 20:53:43,71
2025-07-30 20:53:48,71
2025-07-30 20:53:53,71
2025-07-30 20:53:58,71
2025-07-30 20:54:05,71
2025-07-30 20:54:10,71
2025-07-30 20:54:15,71
2025-07-30 20:54:20,71
2025-07-30 20:54:25,71
2025-07-30 20:54:30,71
2025-07-30 20:54:35,71
2025-07-30 20:54:40,71
2025-07-30 20:54:45,71
2025-07-30 20:54:50,71
2025-07-30 20:54:55,71
2025-07-30 20:55:00,71
2025-07-30 20:55:05,71
2025-07-30 20:55:10,71
2025-07-30 20:55:15,71
2025-07-30 20:55:20,71
2025-07-30 20:55:25,71
2025-07-30 20:55:30,71
2025-07-30 20:55:35,71
2025-07-30 20:55:40,71
2025-07-30 20:55:45,71
2025-07-30 20:55:50,71
2025-07-30 20:55:55,71
2025-07-30 20:56:00,71
2025-07-30 20:56:05,71
2025-07-30 20:56:10,71
2025-07-30 20:56:15,71
2025-07-30 20:56:20,71
2025-07-30 20:56:25,71
2025-07-30 20:56:30,71
2025-07-30 20:56:35,71
2025-07-30 20:56:40,71
2025-07-30 20:56:45,71
2025-07-30 20:56:50,71
2025-07-30 20:56:55,71
2025-07-30 20:57:00,71
2025-07-30 20:57:05,71
2025-07-30 20:57:11,71
2025-07-30 20:57:15,71
2025-07-30 20:57:21,71
2025-07-30 20:57:26,71
2025-07-30 20:57:31,71
2025-07-30 20:57:36,71
2025-07-30 20:57:41,71
2025-07-30 20:57:46,71
2025-07-30 20:57:51,71
2025-07-30 20:57:56,71
2025-07-30 20:58:01,71
2025-07-30 20:58:06,71
2025-07-30 20:58:11,71
2025-07-30 20:58:16,71
2025-07-30 20:58:21,71
2025-07-30 20:58:26,71
2025-07-30 20:58:31,71
2025-07-30 20:58:36,71
2025-07-30 20:58:41,71
2025-07-30 20:58:46,71
2025-07-30 20:58:51,71
2025-07-30 20:58:56,71
2025-07-30 20:59:01,71
2025-07-30 20:59:06,71
2025-07-30 20:59:11,71
2025-07-30 20:59:16,71
2025-07-30 20:59:21,71
2025-07-30 20:59:26,71
2025-07-30 20:59:31,71
2025-07-30 20:59:36,71
2025-07-30 20:59:41,71
2025-07-30 20:59:46,71
2025-07-30 20:59:51,71
2025-07-30 20:59:56,71
2025-07-30 21:00:01,71
2025-07-30 21:00:06,71
2025-07-30 21:00:12,71
2025-07-30 21:09:47,71
2025-07-30 21:09:50,71
2025-07-30 21:09:53,71
2025-07-30 21:09:56,71
2025-07-30 21:09:59,71
2025-07-30 21:10:02,71
2025-07-30 21:10:05,71
2025-07-30 21:10:08,71
2025-07-30 21:10:11,71
2025-08-03 18:25:34,73
2025-08-03 18:25:39,73
2025-08-03 18:26:17,73
2025-08-03 18:26:20,73
2025-08-03 18:26:24,73
2025-08-03 18:26:29,73
2025-08-03 18:26:34,73
2025-08-03 18:26:39,73
2025-08-03 18:26:44,73
2025-08-03 18:26:49,73
2025-08-03 18:26:54,73
2025-08-03 18:26:59,73
2025-08-03 18:27:04,73
2025-08-03 18:27:09,73
2025-08-03 18:27:14,73
2025-08-03 18:27:19,73
2025-08-03 18:27:24,73
2025-08-03 18:27:29,73
2025-08-03 18:27:34,73
2025-08-03 18:27:39,73
2025-08-03 18:27:44,73
2025-08-03 18:27:49,73
2025-08-03 18:27:54,73
2025-08-03 18:27:59,73
2025-08-03 18:28:04,73
2025-08-03 18:28:09,73
2025-08-03 18:28:14,73
2025-08-03 18:28:19,73
2025-08-03 18:28:24,73
2025-08-03 18:28:29,73
2025-08-03 18:28:35,73
2025-08-03 18:28:40,73
2025-08-03 18:28:45,73
2025-08-03 18:28:50,73
2025-08-03 18:28:55,73
2025-08-03 18:29:00,73
2025-08-03 18:29:05,73
2025-08-03 18:29:10,73
2025-08-03 18:29:15,73
2025-08-03 18:29:20,73
2025-08-03 18:29:26,73
2025-08-03 18:29:31,73
2025-08-03 18:29:36,74
2025-08-03 18:29:41,74
2025-08-03 18:29:46,73
2025-08-03 18:29:51,73
2025-08-03 18:29:56,73
2025-08-03 18:30:01,73
2025-08-03 18:30:06,73
2025-08-03 18:30:11,73
2025-08-03 18:30:16,73
2025-08-03 18:30:21,73
2025-08-03 18:30:26,73
2025-08-03 18:30:31,74
2025-08-03 18:30:36,73
2025-08-03 18:30:41,73
2025-08-03 18:30:46,73
2025-08-03 18:30:55,73
2025-08-03 18:31:00,73
2025-08-03 18:31:05,73
2025-08-03 18:31:10,73
2025-08-03 18:31:15,73
2025-08-03 18:31:20,73
2025-08-03 18:31:25,73
2025-08-03 18:31:30,73
2025-08-03 18:31:35,73
2025-08-03 18:31:40,73
2025-08-03 18:31:45,73
2025-08-03 18:31:50,73
2025-08-03 18:31:55,73
2025-08-03 18:32:00,73
2025-08-03 18:32:06,73
2025-08-03 18:32:10,73
2025-08-03 18:32:16,73
2025-08-03 18:32:21,73
2025-08-03 18:32:26,73
2025-08-03 18:32:31,73
2025-08-03 18:32:36,73
2025-08-03 18:32:41,73
2025-08-03 18:32:46,73
2025-08-03 18:32:51,73
2025-08-03 18:32:56,73
2025-08-03 18:33:01,73
2025-08-03 18:33:06,73
2025-08-03 18:33:11,73
2025-08-03 18:33:16,73
2025-08-03 18:33:21,73
2025-08-03 18:33:26,73
2025-08-03 18:33:31,73
2025-08-03 18:33:36,73
2025-08-03 18:33:41,73
2025-08-03 18:33:46,73
2025-08-03 18:33:51,73
2025-08-03 18:33:56,73
2025-08-03 18:34:01,73
2025-08-03 18:34:06,73
2025-08-03 18:34:11,73
2025-08-03 18:34:16,73
2025-08-03 18:34:21,73
2025-08-03 18:34:26,73
2025-08-03 18:34:31,74
2025-08-03 18:34:36,73
2025-08-03 18:34:41,73
2025-08-03 18:34:46,73
2025-08-03 18:34:51,73
2025-08-03 18:52:33,74
2025-08-03 18:52:38,74
2025-08-03 18:52:43,74
2025-08-03 18:52:48,74
2025-08-03 18:52:54,74
2025-08-03 18:52:59,74
2025-08-03 18:53:04,74
2025-08-03 18:53:09,74
2025-08-03 18:53:14,74
2025-08-03 18:53:19,74
2025-08-03 20:21:54,74
2025-08-03 20:22:54,74
2025-08-03 20:23:55,74
2025-08-03 20:24:56,73
2025-08-03 20:24:56,74
2025-08-03 20:25:57,73
2025-08-03 20:25:57,74
2025-08-03 20:25:58,74
2025-08-03 20:25:58,73
2025-08-03 20:26:58,74
2025-08-03 20:26:58,73
2025-08-03 20:30:24,73
2025-08-03 20:31:25,73
2025-08-03 20:32:26,74
2025-08-03 20:32:26,73
2025-08-03 20:33:46,74
2025-08-03 20:33:46,73
2025-08-03 20:38:59,74
2025-08-03 20:38:59,73
2025-08-03 20:38:59,75
2025-08-03 20:38:59,76
2025-08-03 20:40:55,74
2025-08-03 20:40:55,75
2025-08-03 20:41:17,74
2025-08-03 20:43:27,74
2025-08-03 20:44:28,75
2025-08-03 20:44:28,74
2025-08-03 20:46:39,74
2025-08-03 20:46:39,73
2025-08-03 20:47:40,74
2025-08-03 20:47:40,73
2025-08-03 20:47:40,72
2025-08-03 20:48:41,73
2025-08-03 20:48:41,72
2025-08-03 20:51:37,75
2025-08-03 20:52:37,75
2025-08-03 20:52:37,74
2025-08-03 20:52:38,74
2025-08-03 20:52:38,75
2025-08-03 20:53:38,75
2025-08-03 20:54:39,75
2025-08-03 20:55:40,75
2025-08-03 20:55:40,76
2025-08-03 20:56:40,76
2025-08-03 20:56:41,76
2025-08-03 20:57:41,76
2025-08-03 20:57:41,77
2025-08-03 20:58:42,77
2025-08-03 20:59:43,77
2025-08-03 20:59:43,78
2025-08-03 21:00:44,77
2025-08-03 21:00:44,78
2025-08-03 21:01:45,77
2025-08-03 21:01:45,76
2025-08-03 21:02:46,77
2025-08-03 21:02:46,76
2025-08-03 21:03:46,76
2025-08-03 21:03:46,77
2025-08-03 21:04:47,76
2025-08-03 21:05:47,76
2025-08-03 21:05:48,76
2025-08-03 21:05:48,77
2025-08-03 21:06:48,76
2025-08-03 21:07:49,76
2025-08-03 21:08:49,76
2025-08-03 21:08:50,76
2025-08-03 21:09:50,76
2025-08-03 21:09:50,75
2025-08-03 21:11:02,75
2025-08-03 21:12:02,75
2025-08-03 21:13:03,76
2025-08-03 21:13:03,75
2025-08-03 21:14:03,75
2025-08-03 21:14:03,76
2025-08-03 21:15:04,75
2025-08-03 21:15:04,76
2025-08-03 21:16:04,76
2025-08-03 21:17:05,76
2025-08-03 21:18:05,76
2025-08-03 21:18:05,75
2025-08-03 21:19:06,75
2025-08-03 21:20:07,76
2025-08-03 21:20:07,75
2025-08-03 21:24:20,74
2025-08-03 21:25:21,74
2025-08-03 21:26:21,74
2025-08-03 21:27:22,74
2025-08-03 21:28:22,74
2025-08-03 21:29:23,74
2025-08-03 21:30:23,74
2025-08-03 21:31:24,74
2025-08-03 21:32:25,74
2025-08-03 21:33:25,74
2025-08-03 21:34:26,74
2025-08-03 21:35:26,74
2025-08-03 21:36:27,74
2025-08-03 21:37:27,74
2025-08-03 21:38:28,74
2025-08-03 21:47:55,77
2025-08-03 21:48:00,77
2025-08-03 21:48:05,77
2025-08-07 14:47:07,70
2025-08-07 14:48:07,70
2025-08-07 14:49:08,70
2025-08-07 14:49:08,71
2025-08-07 14:50:08,75
2025-08-07 14:50:08,79
2025-08-07 14:50:08,72
2025-08-07 14:51:09,74
2025-08-07 14:51:09,75
2025-08-07 14:51:09,78
2025-08-07 15:07:43,69
2025-08-07 15:08:44,69
2025-08-07 15:09:45,70
2025-08-07 15:09:45,69
2025-08-07 15:10:45,70
2025-08-07 15:11:46,70
2025-08-07 15:12:47,70
2025-08-07 15:13:48,70
2025-08-07 15:14:49,70
2025-08-07 15:15:49,69
2025-08-07 15:15:49,70
2025-08-07 15:16:50,69
2025-08-07 15:27:54,71
2025-08-07 15:27:54,70
2025-08-07 15:28:55,70
2025-08-07 15:29:56,70
2025-08-07 15:30:56,70
2025-08-07 15:31:57,70
2025-08-07 15:32:58,70
2025-08-07 15:33:59,70
2025-08-07 15:35:00,70
2025-08-07 15:36:00,70
2025-08-07 15:37:01,70
2025-08-07 15:38:02,70
2025-08-07 15:38:02,71
2025-08-07 15:39:03,70
2025-08-07 15:40:04,71
2025-08-07 15:40:04,70
2025-08-07 15:41:04,70
2025-08-07 15:42:05,70
2025-08-07 15:43:06,70
2025-08-07 15:44:07,70
2025-08-07 15:45:08,71
2025-08-07 15:45:08,70
2025-08-07 15:46:09,70
2025-08-07 15:46:09,71
2025-08-07 15:47:09,72
2025-08-07 15:47:09,71
2025-08-07 15:48:10,70
2025-08-07 15:48:10,71
2025-08-07 15:49:11,70
2025-08-07 15:49:11,71
2025-08-07 15:50:12,70
2025-08-07 15:51:12,70
2025-08-07 15:51:12,71
2025-08-07 15:52:13,71
2025-08-07 15:52:13,70
2025-08-07 15:53:51,70
2025-08-07 15:54:52,70
2025-08-07 15:55:52,70
2025-08-07 15:56:53,70
2025-08-07 15:57:54,70
2025-08-08 21:40:06,68
2025-08-08 21:41:07,68
2025-08-08 21:42:07,68
2025-08-08 21:43:08,68
2025-08-08 21:44:09,69
2025-08-08 21:44:09,68
